region_code,region_label,region_key,year,source_metric,metric_value_total_thsd_t,metric_name_en,metric_code,metric_value_hazardous_thsd_t,metric_source_note
6800000000,Khmelnytskiy,khmelnytskyi,2022,recovery waste,158.6,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
3500000000,Kirovohrad,kirovohrad,2022,disposal waste on landfills,164.4,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
3500000000,Kirovohrad,kirovohrad,2022,generated_proxy,276.3,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
3500000000,Kirovohrad,kirovohrad,2022,incineration waste,43.6,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
3500000000,Kirovohrad,kirovohrad,2022,recovery waste,68.3,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4400000000,Luhansk,luhansk,2022,generated_proxy,0.0,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4600000000,Lviv,lviv,2022,disposal waste on landfills,2664.1,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4600000000,Lviv,lviv,2022,generated_proxy,3011.6,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4600000000,Lviv,lviv,2022,incineration waste,63.6,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4600000000,Lviv,lviv,2022,recovery waste,283.9,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4800000000,Mykolayiv,mykolaiv,2022,disposal waste on landfills,524.2,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4800000000,Mykolayiv,mykolaiv,2022,generated_proxy,622.9000000000001,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4800000000,Mykolayiv,mykolaiv,2022,incineration waste,44.2,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4800000000,Mykolayiv,mykolaiv,2022,recovery waste,54.5,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5100000000,Odesa,odesa,2022,disposal waste on landfills,481.0,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5100000000,Odesa,odesa,2022,generated_proxy,531.8,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5100000000,Odesa,odesa,2022,incineration waste,39.9,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5100000000,Odesa,odesa,2022,recovery waste,10.9,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2022,disposal waste on landfills,21498.7,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2022,generated_proxy,22918.0,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2022,incineration waste,73.7,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2022,recovery waste,1345.6,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2022,disposal waste on landfills,178.1,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2022,generated_proxy,247.2,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2022,incineration waste,51.5,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2022,recovery waste,17.6,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2022,disposal waste on landfills,47.6,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2022,generated_proxy,129.8,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2022,incineration waste,1.9,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2022,recovery waste,80.3,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2022,disposal waste on landfills,215.9,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2022,generated_proxy,448.70000000000005,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2022,incineration waste,125.7,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2022,recovery waste,107.1,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2022,disposal waste on landfills,237.3,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2022,generated_proxy,351.1,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2022,incineration waste,23.7,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2022,recovery waste,90.1,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2022,disposal waste on landfills,162.4,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2022,generated_proxy,166.9,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2022,incineration waste,4.0,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2022,recovery waste,0.5,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2022,disposal waste on landfills,844.1,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2022,generated_proxy,1402.6,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2022,incineration waste,5.0,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2022,recovery waste,553.5,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2022,disposal waste on landfills,177.8,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2022,generated_proxy,229.10000000000002,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2022,incineration waste,29.0,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2022,recovery waste,22.3,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7100000000,Cherkasy,cherkasy,2023,disposal waste on landfills,244.5,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7100000000,Cherkasy,cherkasy,2023,generated_proxy,1152.7,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7100000000,Cherkasy,cherkasy,2023,incineration waste,5.6,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7100000000,Cherkasy,cherkasy,2023,recovery waste,902.6,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7400000000,Chernihiv,chernihiv,2023,disposal waste on landfills,282.1,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7400000000,Chernihiv,chernihiv,2023,generated_proxy,370.90000000000003,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7400000000,Chernihiv,chernihiv,2023,incineration waste,22.7,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7400000000,Chernihiv,chernihiv,2023,recovery waste,66.1,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7300000000,Chernivtsi,chernivtsi,2023,disposal waste on landfills,206.2,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7300000000,Chernivtsi,chernivtsi,2023,generated_proxy,217.39999999999998,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7300000000,Chernivtsi,chernivtsi,2023,incineration waste,4.1,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
7300000000,Chernivtsi,chernivtsi,2023,recovery waste,7.1,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1200000000,Dnipropetrovsk,dnipropetrovsk,2023,disposal waste on landfills,69976.6,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1200000000,Dnipropetrovsk,dnipropetrovsk,2023,generated_proxy,105447.40000000001,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1200000000,Dnipropetrovsk,dnipropetrovsk,2023,incineration waste,0.5,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1200000000,Dnipropetrovsk,dnipropetrovsk,2023,recovery waste,35470.3,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1400000000,Donetsk,donetsk,2023,disposal waste on landfills,5052.3,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1400000000,Donetsk,donetsk,2023,generated_proxy,5056.7,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1400000000,Donetsk,donetsk,2023,incineration waste,0.0,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1400000000,Donetsk,donetsk,2023,recovery waste,4.4,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2600000000,Ivano-Frankivsk,ivano_frankivsk,2023,disposal waste on landfills,168.6,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2600000000,Ivano-Frankivsk,ivano_frankivsk,2023,generated_proxy,739.0,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2600000000,Ivano-Frankivsk,ivano_frankivsk,2023,incineration waste,58.4,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2600000000,Ivano-Frankivsk,ivano_frankivsk,2023,recovery waste,512.0,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6300000000,Kharkiv,kharkiv,2023,disposal waste on landfills,463.2,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6300000000,Kharkiv,kharkiv,2023,generated_proxy,476.5,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6300000000,Kharkiv,kharkiv,2023,incineration waste,7.0,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6300000000,Kharkiv,kharkiv,2023,recovery waste,6.3,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6500000000,Kherson,kherson,2023,generated_proxy,97.9,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6500000000,Kherson,kherson,2023,incineration waste,97.9,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6500000000,Kherson,kherson,2023,recovery waste,0.0,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6800000000,Khmelnytskiy,khmelnytskyi,2023,disposal waste on landfills,355.0,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6800000000,Khmelnytskiy,khmelnytskyi,2023,generated_proxy,520.5,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6800000000,Khmelnytskiy,khmelnytskyi,2023,incineration waste,17.1,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6800000000,Khmelnytskiy,khmelnytskyi,2023,recovery waste,148.4,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
3500000000,Kirovohrad,kirovohrad,2023,disposal waste on landfills,167.4,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
3500000000,Kirovohrad,kirovohrad,2023,generated_proxy,335.6,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
3500000000,Kirovohrad,kirovohrad,2023,incineration waste,98.8,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
3500000000,Kirovohrad,kirovohrad,2023,recovery waste,69.4,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4400000000,Luhansk,luhansk,2023,generated_proxy,0.0,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4600000000,Lviv,lviv,2023,disposal waste on landfills,1847.5,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4600000000,Lviv,lviv,2023,generated_proxy,2352.9,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4600000000,Lviv,lviv,2023,incineration waste,119.5,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4600000000,Lviv,lviv,2023,recovery waste,385.9,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4800000000,Mykolayiv,mykolaiv,2023,disposal waste on landfills,222.7,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4800000000,Mykolayiv,mykolaiv,2023,generated_proxy,320.9,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4800000000,Mykolayiv,mykolaiv,2023,incineration waste,22.9,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
4800000000,Mykolayiv,mykolaiv,2023,recovery waste,75.3,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5100000000,Odesa,odesa,2023,disposal waste on landfills,513.6,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5100000000,Odesa,odesa,2023,generated_proxy,549.9,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5100000000,Odesa,odesa,2023,incineration waste,32.7,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5100000000,Odesa,odesa,2023,recovery waste,3.6,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2023,disposal waste on landfills,21756.5,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2023,generated_proxy,22949.6,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2023,incineration waste,3.3,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5300000000,Poltava,poltava,2023,recovery waste,1189.8,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2023,disposal waste on landfills,199.6,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2023,generated_proxy,273.5,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2023,incineration waste,56.3,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
5600000000,Rivne,rivne,2023,recovery waste,17.6,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2023,disposal waste on landfills,32.5,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2023,generated_proxy,98.3,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2023,incineration waste,3.1,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
6100000000,Ternopil,ternopil,2023,recovery waste,62.7,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2023,disposal waste on landfills,223.7,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2023,generated_proxy,476.0,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2023,incineration waste,120.4,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
500000000,Vinnytsya,vinnytsia,2023,recovery waste,131.9,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2023,disposal waste on landfills,251.4,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2023,generated_proxy,389.0,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2023,incineration waste,27.6,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
700000000,Volyn,volyn,2023,recovery waste,110.0,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2023,disposal waste on landfills,184.1,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2023,generated_proxy,188.9,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2023,incineration waste,4.5,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2100000000,Zakarpattya,zakarpattia,2023,recovery waste,0.3,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2023,disposal waste on landfills,1191.5,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2023,generated_proxy,1193.3,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2023,incineration waste,1.0,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
2300000000,Zaporizhzhya,zaporizhzhia,2023,recovery waste,0.8,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2023,disposal waste on landfills,199.1,disposal_on_landfills,disposal_on_landfills,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2023,generated_proxy,219.5,generated,generated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2023,incineration waste,18.2,incinerated,incinerated,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
1800000000,Zhytomyr,zhytomyr,2023,recovery waste,2.2,recovery,recovery,,generated is proxied as recovery + incinerated + disposal because the current official regional file exposes waste-management outcomes.
