Post_ID,Post_Name,Post_Code,Riverbas_Name,WaterLab_Name,Latitude,Longitude,Controle_Date,Azot,BSK5,Zavisli,Kisen,Sulfat,Hlorid,Amoniy,Nitrat,Nitrit,Fosfat,SPAR,Permanganat,HSK,Fitoplan,Atrazin,Simazin,source_file
27118,"р. Інгулець, 393 км, с-ще Петрово, Іскрівське вдсх., питний в/з  селища",UA_M5.1.3_0742_01,Дніпро,Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю,48.334825,33.262072,2026-02-02,,3.45,25.0,11.05,96.06,46.97,0.03,5.24,0.06,0.5799999999999998,,,39.62,,,,2026-02-01_2026-02-28_output.csv
27120,"р. Інгулець, 335 км, м. Кривий Ріг, Карачунівське в-ще, питний в/з міста",UA_M5.1.3_0744_01,Дніпро,Лабораторія моніторингу вод РОВР у Дніпропетровській області,47.907642,33.283538,2026-02-11,,3.15,5.0,11.25,186.41,56.72,0.2399999999999999,2.38,0.03,0.4099999999999999,,,28.8,,,,2026-02-01_2026-02-28_output.csv
27121,"р. Інгулець, 348 км, с. Чкаловка, район автомобільного мосту",UA_M5.1.3_0744_02,Дніпро,Лабораторія моніторингу вод РОВР у Дніпропетровській області,48.037847,33.2776,2026-02-11,,3.63,5.0,10.95,134.56,56.73,0.57,2.01,0.03,0.2099999999999999,,,29.5,,,,2026-02-01_2026-02-28_output.csv
27122,"р. Інгулець, 265 км, с. Андріївка",UA_M5.1.3_0746_01,Дніпро,Лабораторія моніторингу вод РОВР у Дніпропетровській області,47.603144,33.212303,2026-02-18,,2.76,5.0,9.18,768.27,1754.92,0.37,5.74,0.08999999999999998,0.33,,,29.8,,,,2026-02-01_2026-02-28_output.csv
27126,"р. Інгулець, 20 км, с. Дар'ївка",UA_M5.1.3_0746_09,Дніпро,БУВР нижнього Дніпра,46.742717,32.809561,2026-02-13,1.1,3.1,11.0,9.0,730.0,2100.0,0.2099999999999999,3.1,0.053,0.0,0.0,,32.0,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27146,"р. Південний Буг, 153 км, с. Панкратове (питний в/з м.Південноукраїнськ)",UA_M5.4_0028_01,Південний Буг,Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю,47.868789,31.119731,2026-02-09,,1.75,2.0,7.84,128.0,72.31999999999998,0.105,8.099999999999998,0.034,0.464,0.067,6.34,30.96,,,,2026-02-01_2026-02-28_output.csv
27147,"р. Південний Буг, 136 км, у межах с. Олександрівка , Олександрівське вдсх.",UA_M5.4_0029_01,Південний Буг,Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю,47.7027,31.2548,2026-02-09,,0.5799999999999998,0.0,7.809999999999999,121.6,70.9,0.121,6.2,0.026,0.5909999999999999,0.049,6.81,29.24,,,,2026-02-01_2026-02-28_output.csv
27148,"р. Південний Буг, 97 км, м. Вознесенськ, пит.в/з м. Вознесенськ, 2 км до в'їзду у м. Вознесенськ по трасі з м. Миколаїв",UA_M5.4_0029_02,Південний Буг,Лабораторія моніторингу вод та ґрунтів РОВР у Миколаївській області,47.537856,31.377017,2026-02-09,,1.91,1.6,7.99,115.2,73.73999999999998,0.115,6.98,0.024,0.544,0.051,6.5,24.94,,,,2026-02-01_2026-02-28_output.csv
27588,"р. Оскіл, 9 км, гирло",UA_M6.5.1_0190_01,Дон,Лабораторія моніторингу вод Східного регіону,49.103806,37.40965,2026-02-03,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27594,"р. Сухий Торець , 1 км, гирло",UA_M6.5.1_0339_01,Дон,Лабораторія моніторингу вод Східного регіону,48.818467,37.584158,2026-02-09,2.59,4.44,,7.639999999999999,560.2,362.1,0.38,9.68,0.1459999999999999,1.14,,,22.6,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27622,"р. Серет, 81 км, питний водозабір м. Чортків",UA_M5.2_0591_01,Дністер,Лабораторія моніторингу вод Західного регіону,49.023489,25.786725,2026-02-03,8.3,2.7,9.0,14.8,60.0,38.0,0.1799999999999999,35.0,0.22,0.34,0.0,,22.0,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27218,"р. Дністер, 1136 км, за межами с. Сівка Войнилівська",UA_M5.2_0007_01,Дністер,Лабораторія моніторингу вод Західного регіону,49.203122,24.548442,2026-02-12,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38292,"р. Біленька, 0 км, м. Краматорськ, гирло",UA_M6.5.1_0321_01,Дон,Лабораторія моніторингу вод Східного регіону,48.715222,37.558583,2026-02-09,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38731,"р. Базавлук, 0 км, с.Малософієвка",UA_M5.1.3_0617_01,Дніпро,Лабораторія моніторингу вод Південного регіону ,48.16764,34.138001,2026-02-20,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38791,"р. Збруч, 0 км, с. Окопи (референційні умови)",UA_M5.2_0711_01,Дністер,Лабораторія моніторингу вод Західного регіону,48.5446,26.405,2026-02-10,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38898,"р. Сокиряни, 5,5 км,  с. Розкопинці",UA_M5.2_0932_01,Дністер,Лабораторія моніторингу вод Західного регіону,48.492073,27.429027,2026-02-10,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38959,"оз. Перемут, 0 км, с. Гаївка",UA_A6.6.1_0174_01,Вісла,Лабораторія моніторингу вод Західного регіону,51.554386,23.885185,2026-02-03,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27241,"р. Саджава, 9 км, м. Долина,  м.Долина Івано-Франківської області, вплив скидів стічних вод Долинського ВУВКГ",UA_M5.2_0280_01,Дністер,Лабораторія моніторингу вод Західного регіону,48.994042,23.943189,2026-02-06,,,,,,,,,,,,,,,0.0,0.202,2026-02-01_2026-02-28_output.csv
27612,"р. Інгул, 103 км, с. Отрадне, питний водозбір м. Баштанка",UA_M5.4_0970_01,Південний Буг,Лабораторія моніторингу вод та ґрунтів РОВР у Миколаївській області,47.434956,32.313578,2026-02-17,,2.96,40.8,6.96,320.0,120.53,0.4719999999999999,11.13,0.2109999999999999,1.014,0.054,11.34,31.8,,,,2026-02-01_2026-02-28_output.csv
27620,"р. Свіча, 57 км, с. Княжолука, питний водозабір м. Долина, Долинське ВУВКГ",UA_M5.2_0256_01,Дністер,Лабораторія моніторингу вод Західного регіону,48.965008,23.907069,2026-02-06,0.75,1.2,8.0,13.0,44.0,8.0,0.2099999999999999,1.8,0.025,0.015,0.1,,10.0,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27632,"р. Тиса, 942 км, с. Ділове, кордон з Румунією",UA_M5.3.1_0008_01,Дунай,Басейнова лабораторія моніторингу вод та ґрунтів БУВР Тиси,47.937292,24.17825,2026-02-11,,1.7,5.6,10.0,10.2,3.6,,,,,0.01,,5.0,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27772,"р. Дністер, 1100 км, зв межами с. Побережжя, вплив скидів стічних вод  КП ""Галичводоканал""",UA_M5.2_0007_03,Дністер,Лабораторія моніторингу вод Західного регіону,49.0221,24.853328,2026-02-12,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27774,"р. Дністер, 1117 км, м.Галич, у межах Галицького національного природного парку ",UA_M5.2_0007_02,Дністер,Лабораторія моніторингу вод Західного регіону,49.100728,24.755796,2026-02-12,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27776,"р. Дністер, 677 км, м.Новодністровськ, 677 км, м.Новодністровськ, мікрорайон ""Промбаза"", скид стічних вод ДКП ""Управління ""Тепловодоканал""",UA_M5.2_0011_01,Дністер,Лабораторія моніторингу вод Західного регіону,48.575,27.465,2026-02-17,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27780,"р. Чорна Тиса, 42 км, с. Чорна Тиса, вище с. Чорна Тиса, Рахівський район (референційні умови)",UA_M5.3.1_0003_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.315597,24.3216,2026-02-11,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27782,"р. Шопурка, 0,2 км, смт В. Бичків, автодорожний міст",UA_M5.3.1_0052_01,Дунай,Лабораторія моніторингу вод Західного регіону,47.968711,24.007944,2026-02-11,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27784,"р. Апшиця, 2 км, с. Грушево, с. Грушево, Тячівський район, автодорожний міст",UA_M5.3.1_0063_01,Дунай,Лабораторія моніторингу вод Західного регіону,47.999531,23.784589,2026-02-11,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27787,"р. Мартош, 1 км, м. Тячів, Тячівський район, автодорожний міст",UA_M5.3.1_0104_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.020469,23.552364,2026-02-11,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27788,"р. Теребля, 1 км, смт. Буштино Тячівський район, автодорожний міст",UA_M5.3.1_0110_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.041167,23.490897,2026-02-11,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27790,"р. Хустець, 1 км, м. Хуст, Хустський район, автодорожний міст",UA_M5.3.1_0151_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.171822,23.274133,2026-02-13,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27793,"р. Боржава, 32 км, с. Великі Комяти, с. Великі Комяти,  Виноградівський район, автодорожний міст",UA_M5.3.1_0222_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.246344,22.993431,2026-02-10,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38294,"р. Маячка, 0 км, м. Краматорськ, гирло",UA_M6.5.1_0328_01,Дон,Лабораторія моніторингу вод Східного регіону,48.733056,37.545583,2026-02-16,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38296,"р. Сухий Торець , 0 км, м. Барвінкове",UA_M6.5.1_0338_01,Дон,Лабораторія моніторингу вод Східного регіону,48.906389,37.023028,2026-02-10,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38439,"р. Леб'яжа , 0 км, с. Леб'яже, гирло",UA_M6.5.1_0046_01,Дон,Лабораторія моніторингу вод Східного регіону,49.802878,36.90665,2026-02-02,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27247,"р. Бистриця Солотвинська, 18 км, с. Скобичівка, питний в/з м.Івано-Франківськ",UA_M5.2_0457_01,Дністер,Лабораторія моніторингу вод Західного регіону,48.850719,24.5549,2026-02-10,0.7099999999999999,1.1,7.0,12.0,87.0,44.0,0.1,1.9,0.078,0.015,0.1,,8.0,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27248,"р. Бистриця, 2 км, с. Єзупіль, вплив скидів стічних вод КП ""Івано-Франківськводоекотехпром""",UA_M5.2_0392_01,Дністер,Лабораторія моніторингу вод Західного регіону,49.035833,24.788333,2026-02-12,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27254,"р. Сівка, 2 км, с. Сівка-Войнилівська, гирло, вплив стоків Калуського пром. вузла, 40 м нижче мосту по дорозі Галич - Залуква - Войнилів",UA_M5.2_0309_01,Дністер,Лабораторія моніторингу вод Західного регіону,49.188342,24.541503,2026-02-12,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27255,"р. Серет, 180 км, м. Тернопіль, Тернопільське вдсх., питний в/з",UA_M5.2_0586_01,Дністер,Лабораторія моніторингу вод Західного регіону,49.553,25.579,2026-02-09,0.51,2.6,7.0,13.2,118.0,50.0,0.2099999999999999,21.0,0.025,0.16,0.0,,23.0,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27256,"р. Серет, 211 км, с. Горішньо-Івачів, Горішньо-Івачівське вдсх, питний в/з м.Тернопіль",UA_M5.2_0584_01,Дністер,Лабораторія моніторингу вод Західного регіону,49.651667,25.513222,2026-02-02,2.0,2.4,8.0,14.2,18.0,21.0,0.25,7.3,0.0,0.033,0.0,,21.0,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27262,"р. Білоч, 15 км, с. Шершенці, кордон з Республікою Молдова",UA_M5.2_1084_01,Дністер,Лабораторія моніторингу вод Південного регіону ,47.989095,29.008031,2026-02-09,2.094,2.68,40.0,8.65,50.0,70.9,0.81,5.68,0.52,2.2,0.19,,32.0,,,,2026-02-01_2026-02-28_output.csv
27264,"р. Ягорлик, 20,2 км, с. Артирівка, кордон з Молдовою",UA_M5.2_1097_01,Дністер,Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю,47.470472,29.35975,2026-02-09,1.511,3.52,40.0,6.1,106.0,70.9,1.16,2.4,0.1799999999999999,1.3,0.23,,30.0,,,,2026-02-01_2026-02-28_output.csv
27265,"р. Турунчук, 47 км, с. Троїцьке, кордон з Республікою Молдова",UA_M5.2_0015_01,Дністер,Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю,46.54675,30.000028,2026-02-12,1.528,3.16,40.0,5.54,70.0,42.5,0.4899999999999999,4.8,0.14,0.56,0.2,,30.0,,,,2026-02-01_2026-02-28_output.csv
27266,"р. Кучурган, 4,5 км, с. Степанівка, впадає в Кучурганський лиман, кордон з Республікою Молдова",UA_M5.2_1113_01,Дністер,Лабораторія моніторингу вод Західного регіону,46.78875,29.977167,2026-02-12,2.387,3.0,46.0,5.67,492.0,567.2,1.8,4.0,0.2099999999999999,1.9,0.2,,40.0,,,,2026-02-01_2026-02-28_output.csv
27267,"р. Кучурган, 1 км, с. Градениці, Кучурганське вдсх., 1 км по дамбі від села",UA_M5.2_1114_02,Дністер,Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю,46.585056,29.98125,2026-02-12,1.38,3.38,50.0,6.32,900.0,638.1,0.06,5.6,0.1499999999999999,1.72,0.2,,30.0,,,,2026-02-01_2026-02-28_output.csv
27268,"р. Кучурган, 20 км, с. Кучургани, Кучурганське вдсх., на східному березі вдсх, 2 км нижче мосту через річку",UA_M5.2_1114_01,Дністер,Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю,46.723194,29.97025,2026-02-12,0.8559999999999999,3.62,46.0,7.849999999999999,800.0,638.1,0.07,3.3,0.14,1.9,0.2,,30.0,,,,2026-02-01_2026-02-28_output.csv
27308,"р. Прут, 772 км, с.Ленківці, в/з м. Чернівці, лівий берег, 500 м вище мосту по дорозі на Чернівці",UA_M5.3.2_0007_02,Дунай,Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету,48.3213,25.89839,2026-02-02,1.074,2.3,7.0,13.5,62.4,49.6,0.034,4.45,0.08,0.039,0.0,3.1,10.0,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27311,"р. Прут, 697 км, с. Костичани, кордон з Румунією та Молдовою, 200 м нижче впадіння в р. Прут р. Черлена",UA_M5.3.2_0007_05,Дунай,Басейнова лабораторія моніторингу вод та ґрунтів  БУВР Пруту та Сірету,48.21773,26.4982,2026-02-04,1.283,2.6,17.0,9.8,68.8,56.7,0.273,4.56,0.072,0.126,0.0,3.5,10.6,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38912,"р.Боронява, 0 км, м.Хуст , Закарпатська обл.",UA_M5.3.1_0142_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.156758,23.328772,2026-02-13,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38922,"р. Прутець-Чемегівський, 1 км, с. Микуличин ",UA_M5.3.2_0015_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.406969,24.604052,2026-02-19,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38924,"р. Ослава , 14 км, с. Чорні Ослави",UA_M5.3.2_0022_01,Дунай,Лабораторія моніторингу вод Західного регіону,48.452548,24.738118,2026-02-19,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38648,"р. Уж, 40 км, автодорожний міст в напрямку с. Оріховиця, Ужгородський район",UA_M5.3.1_0432_03,Дунай,Лабораторія моніторингу вод Західного регіону,48.656564,22.368556,2026-02-17,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38682,"р. Десна, 0 км, с. Пекарів – сел. Сосниця ",UA_M5.1.5_0001_012,Дніпро,Лабораторія моніторингу вод та ґрунтів Деснянського БУВР,51.498029,32.557608,2026-02-10,,1.96,12.3,7.78,33.7,14.1,0.65,2.08,0.047,0.52,,,26.0,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38725,"р. Бовтишка, 0 км,  с.Бірки Олександрівська ТГ, Олександрівське водосховище",UA_M5.1.2_1052_01,Дніпро,Лабораторія моніторингу вод  Північного регіону,48.942222,32.275194,2026-02-10,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38727,"р. Сироватка, 8 км, вище с. Нижня Сироватка, а/д міст",UA_M5.1.2_1199_02,Дніпро,Лабораторія моніторингу вод  Північного регіону,50.829611,34.858083,2026-02-09,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38729,"Троянівське водосховище, 0 км, с. Трояни, вул. Вишнева",UA_M5.1.2_1338_01,Дніпро,Лабораторія моніторингу вод  Північного регіону,49.846481,34.471106,2026-02-16,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38737,"Макортівське водосховище, 0 км, с. Чумаки Кам'янського р-ну",UA_M5.1.3_0847_03,Дніпро,Лабораторія моніторингу вод Південного регіону ,48.302373,33.860734,2026-02-06,,2.82,5.0,10.17,2314.28,609.79,0.1499999999999999,0.63,0.06,0.1499999999999999,,,31.2,,,,2026-02-01_2026-02-28_output.csv
38759,"р. Стрв'яж, 19,5 км, с.Бабина, вплив скидів стічних вод Самбірського ВУЖКГ",UA_M5.2_0036_03,Дністер,Лабораторія моніторингу вод Західного регіону,49.561422,23.266956,2026-02-11,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38761,"р. Верещиця, 27 км, м. Великий Любінь, вплив скидів стічних вод  спиртзаводу ТзОВ ""Гуральня Бруницьких""",UA_M5.2_0058_02,Дністер,Лабораторія моніторингу вод Західного регіону,49.711511,23.705017,2026-02-11,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38773,"р.Мизунка, 1 км, с. Старий Мізунь, ландшафтний заказник місцевого значення «Ріка Свіча з притокою Мізунькою»",UA_M5.2_0264_01,Дністер,Лабораторія моніторингу вод Західного регіону,48.926678,23.89506,2026-02-06,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38777,"р. Сівка, 70,6 км, м. Долина, вплив скидів стічних вод підприємств-водокористувачів",UA_M5.2_0308_01,Дністер,Лабораторія моніторингу вод Західного регіону,48.970309,24.016547,2026-02-06,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38783,"р.Стебник, 2 км, за межами с.Стебник, міст по дорозі H09 Івано-Франківськ-Богородчани",UA_M5.2_0476_01,Дністер,Лабораторія моніторингу вод Західного регіону,48.846694,24.579889,2026-02-10,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38789,"р. Циганська, 25 км, с. Мушкатівка, Чортківський район",UA_M5.2_0684_01,Дністер,Лабораторія моніторингу вод Західного регіону,48.805583,26.104361,2026-02-10,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38793,"р. Жванчик, 43 км,  с. Оринин Кам'янець-Подільського району, територія Національного природного парку ""Подільські Товтри""",UA_M5.2_0764_01,Дністер,Лабораторія моніторингу вод Західного регіону,48.760472,26.391306,2026-02-10,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38793,"р. Жванчик, 43 км,  с. Оринин Кам'янець-Подільського району, територія Національного природного парку ""Подільські Товтри""",UA_M5.2_0764_01,Дністер,Лабораторія моніторингу вод Західного регіону,48.760472,26.391306,2026-02-11,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26889,"р. Дніпро, 922 км, с.Козаровичі, нижче (Київське водосховище)",UA_M5.1.2_0001_02,Дніпро,Лабораторія моніторингу вод  Північного регіону,50.759458,30.381558,2026-02-09,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26925,"р. Прип'ять, 570 км, с. Сенчиці, кордон з Білоруссю",UA_M5.1.4_0014_01,Дніпро,Лабораторія моніторингу вод та ґрунтів РОВР у Рівненській області,51.882947,25.860703,2026-02-11,0.4239999999999999,1.9,2.3,11.1,21.19,21.27,0.195,0.975,0.026,0.113,,,19.26,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26932,"р. Стохід, 19 км, смт. Любешів, північно-східна околиця",UA_M5.1.4_0095_01,Дніпро,Лабораторія моніторингу вод  Північного регіону,51.768222,25.524917,2026-02-10,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26939,"р. Стир, 48 км, смт. Зарічне, кордон з Білоруссю",UA_M5.1.4_0130_01,Дніпро,Лабораторія моніторингу вод та ґрунтів РОВР у Рівненській області,51.829736,26.149092,2026-02-11,0.4829999999999999,2.9,2.4,0.079,20.37,19.85,0.31,0.785,0.023,0.1189999999999999,,,29.36,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26942,"р. Горинь, 602 км, м. Ланівці , Кременецького  р-ну лівий берег, 50 м нижче мосту",UA_M5.1.4_0274_01,Дніпро,Лабораторія моніторингу вод  Північного регіону,49.88775,26.064694,2026-02-16,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26946,"р. Горинь, 67 км, с. Висоцьк, кордон з Білоруссю",UA_M5.1.4_0285_01,Дніпро,Лабораторія моніторингу вод та ґрунтів РОВР у Рівненській області,51.707414,26.660258,2026-02-11,0.4719999999999999,1.8,1.9,12.2,22.63,27.65,0.2869999999999999,0.765,0.039,0.099,,,20.18,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26950,"р. Случ, 406 км, с.Чернелівка, Хмельницького р-ну, питний в/з м. Хмельницький",UA_M5.1.4_1029_01,Дніпро,Лабораторія моніторингу вод та ґрунтів РОВР у Хмельницькій області,49.673178,26.825783,2026-02-03,,1.7,6.8,3.79,39.6,47.48,1.22,0.0,0.0,0.4899999999999999,,,49.76,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26951,"р. Случ, 203 км, м. Звягель, питний в/з",UA_M5.1.4_0485_01,Дніпро,Лабораторія моніторингу вод та ґрунтів БУВР Прип'яті,50.574561,27.650556,2026-02-24,1.25,3.28,5.4,13.2,51.0,61.0,0.3499999999999999,4.18,0.051,0.066,,,33.72,,,,2026-02-01_2026-02-28_output.csv
26954,"р. Хомора, 52 км, м. Полонне, питний в/з міста",UA_M5.1.4_0569_01,Дніпро,Лабораторія моніторингу вод та ґрунтів РОВР у Хмельницькій області,50.082869,27.488553,2026-02-03,,1.5,5.2,0.67,37.25,27.78,0.78,1.91,0.04,0.14,,,32.12,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26955,"р. Ствига, 95 км, с. Познань, кордон з Білоруссю",UA_M5.1.4_0781_01,Дніпро,Лабораторія моніторингу вод та ґрунтів РОВР у Рівненській області,51.602792,27.478933,2026-02-11,0.549,2.2,3.0,10.7,18.93,20.56,0.3559999999999999,0.795,0.042,0.111,,,22.02,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26956,"р. Льва, 100 км, с. Переброди, кордон з Білоруссю",UA_M5.1.4_0767_01,Дніпро,Лабораторія моніторингу вод та ґрунтів РОВР у Рівненській області,51.727239,26.981306,2026-02-11,0.4249999999999999,1.98,2.9,11.6,18.0,14.18,0.22,0.8549999999999999,0.039,0.1029999999999999,,,22.94,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26960,"р. Уж, 172 км, м. Коростень, питний в/з",UA_M5.1.4_0890_01,Дніпро,Лабораторія моніторингу вод та ґрунтів БУВР Прип'яті,50.940514,28.626456,2026-02-10,1.49,2.96,5.3,13.2,54.0,24.0,0.27,5.51,0.042,0.084,,,29.22,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26963,"р. Тетерів, 259 км, м.Житомир, питний в/з міста",UA_M5.1.2_0018_01,Дніпро,Лабораторія моніторингу вод та ґрунтів БУВР Прип'яті,50.220117,28.551319,2026-02-17,1.24,3.2,5.2,13.44,42.0,33.0,0.1799999999999999,4.75,0.026,0.063,,,31.72,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26966,"р. Гнилоп'ять, 59 км, питний в/з міста м. Бердичів,  (Бердичівське водосховище)",UA_M5.1.2_0052_01,Дніпро,Лабораторія моніторингу вод  Північного регіону,49.881761,28.574325,2026-02-17,1.12,3.44,6.9,13.36,77.0,74.0,0.2899999999999999,3.8,0.061,0.098,,,34.16,,0.0,0.0,2026-02-01_2026-02-28_output.csv
26967,"р. Ірша, 93 км, смт. Нова Борова, Іршанське вдсх. в/бєф, питний в/з селища",UA_M5.1.2_0197_01,Дніпро,Лабораторія моніторингу вод та ґрунтів БУВР Прип'яті,50.697422,28.613625,2026-02-10,0.63,3.12,5.2,13.04,74.0,31.0,0.1799999999999999,2.09,0.024,0.077,,,31.47,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38258,"р. Муром, 0 км, гирло",UA_M6.5.1_0086_01,Дон,Лабораторія моніторингу вод Східного регіону,50.145972,36.419,2026-02-03,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38260,"р. Немишля, 0 км, м. Харків, гирло",UA_M6.5.1_0090_01,Дон,Лабораторія моніторингу вод Східного регіону,49.987806,36.276389,2026-02-02,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
38262,"р. Рогань, 0 км, гирло",UA_M6.5.1_0097_01,Дон,Лабораторія моніторингу вод Східного регіону,49.819139,36.445111,2026-02-03,,,,,,,,,,,,,,,0.0,0.0,2026-02-01_2026-02-28_output.csv
27154,"р. Синюха, 10 км, м. Первомайськ, питний в/з міста",UA_M5.4_0507_01,Південний Буг,Лабораторія моніторингу вод та ґрунтів РОВР у Миколаївській області,48.090375,30.815531,2026-02-09,,2.3,2.8,7.4,115.2,70.9,0.1499999999999999,10.46,0.029,0.4079999999999999,0.064,5.86,33.62,,,,2026-02-01_2026-02-28_output.csv
27158,"р. Чорний Ташлик, 51 км, м.Помічна, питний в/з міста",UA_M5.4_0830_01,Південний Буг,Лабораторія моніторингу вод та ґрунтів БУВР річок Причорномор'я та нижнього Дунаю,48.300028,31.377667,2026-02-17,,3.51,26.6,11.05,384.24,75.15,0.22,6.13,0.08,0.2999999999999999,,,59.61,,,,2026-02-01_2026-02-28_output.csv
27162,"р. Інгул, 318 км, м. Кропивницький, питний в/з міста",UA_M5.4_0964_01,Південний Буг,Лабораторія моніторингу вод та ґрунтів РОВР у Кіровоградській області,48.533914,32.238956,2026-02-03,,3.73,23.0,11.66,304.19,86.43,0.1799999999999999,3.18,0.05,0.5999999999999999,,,46.94,,,,2026-02-01_2026-02-28_output.csv
